SEASON,STATISTIC,PEARSON_CORRELATION,PEARSON_CORRELATION_ABS,SPEARMAN_CORRELATION,SPEARMAN_CORRELATION_ABS,PEARSON_CORRELATION_RANK,SPEARMAN_CORRELATION_RANK,AVERAGE_RANK
2013-2014,PER100_ORB,-0.2830783287176816,0.2830783287176816,-0.3085594682023273,0.3085594682023273,74,68,71.0
2013-2014,PER100_FT,0.32208015097038917,0.32208015097038917,0.2792511977872149,0.2792511977872149,68,76,72.0
2013-2014,PER100_3PA,0.2770557002833448,0.2770557002833448,0.2971135795167509,0.2971135795167509,77,73,75.0
2013-2014,PER100_FGA,-0.280421827878217,0.280421827878217,-0.26922222420347613,0.26922222420347613,75,78,76.5
2013-2014,OPP_PER100_2P,-0.27744104602593256,0.27744104602593256,-0.2608114197658237,0.2608114197658237,76,79,77.5
2013-2014,OPP_%FGA_2P,0.2593049981489831,0.2593049981489831,0.23913530345225986,0.23913530345225986,81,80,80.5
2013-2014,AVERAGE_DISTANCE,0.27658794741410336,0.27658794741410336,0.237097315038976,0.237097315038976,78,83,80.5
2013-2014,OPP_%FGA_3P,-0.2593049981489829,0.2593049981489829,-0.23913530345225986,0.23913530345225986,82,81,81.5
2013-2014,PER100_TRB,0.22554787292246414,0.22554787292246414,0.28190837317046086,0.28190837317046086,89,75,82.0
2013-2014,OPP_PER100_PF,0.2627051631267102,0.2627051631267102,0.22424175401531138,0.22424175401531138,80,85,82.5
2013-2014,OPP_PER100_3PA,-0.24941362814587728,0.24941362814587728,-0.2277084318724692,0.2277084318724692,84,84,84.0
2013-2014,OPP_PER100_2PA,0.25406945811720466,0.25406945811720466,0.2110306734166696,0.2110306734166696,83,87,85.0
2013-2014,PER100_PF,-0.19223344586962182,0.19223344586962182,-0.23896567691364362,0.23896567691364362,92,82,87.0
2013-2014,PER100_TOV,-0.23391886942983686,0.23391886942983686,-0.20107199920806654,0.20107199920806654,86,88,87.0
2013-2014,OPP_FG%_3-10,-0.2025500229303849,0.2025500229303849,-0.22105853012601503,0.22105853012601503,91,86,88.5
2013-2014,%FGA_LAYUPS,-0.2222636691519031,0.2222636691519031,-0.18874654739590194,0.18874654739590194,90,89,89.5
2013-2014,%FGA_DUNKS,0.24287211018882993,0.24287211018882993,0.13956080791198774,0.13956080791198774,85,97,91.0
2013-2014,DUNKS_MADE,0.2321075986628066,0.2321075986628066,0.14352575528728365,0.14352575528728365,87,96,91.5
2013-2014,FT_RATE,0.23039667377766648,0.23039667377766648,0.14610753182755534,0.14610753182755534,88,95,91.5
2013-2014,FG%_10-16,0.17935968059358895,0.17935968059358895,0.1745961273727145,0.1745961273727145,95,90,92.5
2013-2014,OPP_FG%_10-16,-0.15512452911965197,0.15512452911965197,-0.17354451872036347,0.17354451872036347,98,91,94.5
2013-2014,PER100_FTA,0.1876673844753728,0.1876673844753728,0.1335784612156056,0.1335784612156056,93,98,95.5
2013-2014,%FGA_3-10,-0.146904379189155,0.146904379189155,-0.1503843611928913,0.1503843611928913,99,94,96.5
2013-2014,OPP_PER100_TOV,0.11014447933782807,0.11014447933782807,0.15098768914204297,0.15098768914204297,102,93,97.5
2013-2014,%FGA_0-3,-0.18723417502171535,0.18723417502171535,-0.12253540541642995,0.12253540541642995,94,102,98.0
2013-2014,OPP_PER100_FGA,0.16475503618411078,0.16475503618411078,0.13340020805759595,0.13340020805759595,97,100,98.5
2013-2014,PER100_STL,0.07246539870417341,0.07246539870417341,0.16389433361323802,0.16389433361323802,108,92,100.0
2013-2014,LAYUPS_MADE,-0.11913559467247159,0.11913559467247159,-0.11962579932930702,0.11962579932930702,101,103,102.0
2013-2014,OPP_PER100_STL,-0.16483106225043287,0.16483106225043287,-0.08973094322715323,0.08973094322715323,96,110,103.0
2013-2014,%ASTD_2P,0.061985509714221315,0.061985509714221315,0.1334224971383897,0.1334224971383897,109,99,104.0
2013-2014,DEFENSIVE_TOV%,0.09576479642879303,0.09576479642879303,0.11918831604910912,0.11918831604910912,104,104,104.0
2013-2014,PER100_2P,0.08556019820542098,0.08556019820542098,0.11701772636631223,0.11701772636631223,106,106,106.0
2013-2014,OFFENSIVE_TOV%,-0.13841478988409506,0.13841478988409506,-0.08141870094207283,0.08141870094207283,100,113,106.5
2013-2014,MP,-0.04428900764633557,0.04428900764633557,-0.12804335356540908,0.12804335356540908,114,101,107.5
2013-2014,OPP_FGA_16-3PT,0.09671452215224606,0.09671452215224606,0.08326830951298311,0.08326830951298311,103,112,107.5
2013-2014,OFFENSIVE_ORB%,-0.08743451559345183,0.08743451559345183,-0.0729015721840575,0.0729015721840575,105,114,109.5
2013-2014,%FGA_10-16,0.05699662930405382,0.05699662930405382,0.09606598107405823,0.09606598107405823,110,109,109.5
2013-2014,HEAVE_MAKES,0.018433565438120615,0.018433565438120615,0.11789697296859214,0.11789697296859214,115,105,110.0
2013-2014,FGA_16-3PT,-0.05345454187191873,0.05345454187191873,-0.08467025064542139,0.08467025064542139,111,111,111.0
2013-2014,HEAVE_ATTEMPTS,-0.01735523874316072,0.01735523874316072,-0.11637831925859307,0.11637831925859307,116,107,111.5
2013-2014,PACE,-0.0763764121029528,0.0763764121029528,0.025843830960556133,0.025843830960556133,107,117,112.0
2013-2014,SOS,0.012543770631163634,0.012543770631163634,-0.11405662803837092,0.11405662803837092,118,108,113.0
2013-2014,OPP_AVERAGE_DISTANCE,-0.04714543485513987,0.04714543485513987,-0.06589061091722885,0.06589061091722885,112,115,113.5
2013-2014,OPP_PER100_ORB,-0.046195117032921194,0.046195117032921194,0.023897297623396693,0.023897297623396693,113,118,115.5
2013-2014,%ASTD_3P,-0.0061664440946466986,0.0061664440946466986,0.03686791394599685,0.03686791394599685,119,116,117.5
2013-2014,OPP_PER100_FT%,0.013490891986813738,0.013490891986813738,0.010818649303261733,0.010818649303261733,117,119,118.0
2012-2013,L,-0.9999568559706284,0.9999568559706284,-1.0,1.0,1,1,1.0
2012-2013,W,0.9999391296666833,0.9999391296666833,0.9997771587716064,0.9997771587716064,2,2,2.0
2012-2013,PW,0.9767632958818169,0.9767632958818169,0.9857445699994457,0.9857445699994457,3,3,3.0
2012-2013,PL,-0.9763231832828306,0.9763231832828306,-0.9855185535135689,0.9855185535135689,4,4,4.0
2012-2013,NRTG,0.9712217939281413,0.9712217939281413,0.982745483726463,0.982745483726463,5,5,5.0
2012-2013,MOV,0.9704105162555858,0.9704105162555858,0.982745483726463,0.982745483726463,6,6,6.0
2012-2013,ADJUSTED_MOV,0.9641266732617765,0.9641266732617765,0.9780699841437136,0.9780699841437136,8,7,7.5
2012-2013,ADJUSTED_NRTG,0.9651064355667536,0.9651064355667536,0.9753982700964282,0.9753982700964282,7,9,8.0
2012-2013,SRS,0.964112276128969,0.964112276128969,0.977288127198114,0.977288127198114,9,8,8.5
2012-2013,PLAYOFF_TEAM,0.8281847971511127,0.8281847971511127,0.8420767758402276,0.8420767758402276,10,10,10.0
2012-2013,PER100_PTS,0.7836432489270706,0.7836432489270706,0.7483577598914106,0.7483577598914106,12,11,11.5
2012-2013,ORTG,0.7905116593781806,0.7905116593781806,0.7400647910980432,0.7400647910980432,11,12,11.5
2012-2013,DRTG,-0.7231489548980901,0.7231489548980901,-0.7385884524757677,0.7385884524757677,16,13,14.5
2012-2013,OPP_PER100_PTS,-0.7277166287293334,0.7277166287293334,-0.7309064200336772,0.7309064200336772,15,16,15.5
2012-2013,ADJUSTED_ORTG,0.7635023421966725,0.7635023421966725,0.7191050368617701,0.7191050368617701,13,19,16.0
2012-2013,OPP_FG%,-0.7197000069817269,0.7197000069817269,-0.7340615976967859,0.7340615976967859,19,14,16.5
2012-2013,TS%,0.7395373655435312,0.7395373655435312,0.7073117064961743,0.7073117064961743,14,21,17.5
2012-2013,OPP_PER100_FG%,-0.7197000069817266,0.7197000069817266,-0.7340615976967859,0.7340615976967859,20,15,17.5
2012-2013,OPP_FG%_2P,-0.6937734320231346,0.6937734320231346,-0.7222161416030143,0.7222161416030143,24,17,20.5
2012-2013,ADJUSTED_DRTG,-0.7060199157367476,0.7060199157367476,-0.717132578858844,0.717132578858844,22,20,21.0
2012-2013,OPP_PER100_2P%,-0.6937734320231342,0.6937734320231342,-0.7222161416030143,0.7222161416030143,25,18,21.5
2012-2013,PER100_FG%,0.7203324201911897,0.7203324201911897,0.6300180918887006,0.6300180918887006,17,26,21.5
2012-2013,FG%,0.7203324201911897,0.7203324201911897,0.6300180918887006,0.6300180918887006,18,27,22.5
2012-2013,OFFENSIVE_EFG%,0.7165420282615701,0.7165420282615701,0.637042022415188,0.637042022415188,21,24,22.5
2012-2013,OPP_PER100_AST,-0.6968417274825459,0.6968417274825459,-0.6639198876910254,0.6639198876910254,23,23,23.0
2012-2013,DEFENSIVE_eFG%,-0.6651832990296566,0.6651832990296566,-0.7038770053475936,0.7038770053475936,28,22,25.0
2012-2013,OPP_PER100_FG,-0.6519563352504655,0.6519563352504655,-0.6338718702298826,0.6338718702298826,29,25,27.0
2012-2013,FG%_2P,0.6661273767250792,0.6661273767250792,0.5947662059976127,0.5947662059976127,26,31,28.5
2012-2013,PER100_2P%,0.6661273767250792,0.6661273767250792,0.5947662059976127,0.5947662059976127,27,30,28.5
2012-2013,OPP_PER100_DRB,-0.62164070628998,0.62164070628998,-0.6166870930542689,0.6166870930542689,30,28,29.0
2012-2013,OPP_PER100_TRB,-0.5865011676093642,0.5865011676093642,-0.5991312244894771,0.5991312244894771,32,29,30.5
2012-2013,AVERAGE_AGE,0.6111638666689847,0.6111638666689847,0.5937604493680866,0.5937604493680866,31,32,31.5
2012-2013,OPP_%ASTD_2P,-0.5856441465147508,0.5856441465147508,-0.5769187960491435,0.5769187960491435,33,34,33.5
2012-2013,PER100_STL,0.5827996978435372,0.5827996978435372,0.5645826683540359,0.5645826683540359,34,36,35.0
2012-2013,OPP_PER100_2P,-0.5462804175059888,0.5462804175059888,-0.570791655005735,0.570791655005735,38,35,36.5
2012-2013,OPP_%FGA_DUNKS,-0.5543916484894869,0.5543916484894869,-0.5401007969719326,0.5401007969719326,36,38,37.0
2012-2013,OPP_LAYUPS_MADE,-0.5207323250589017,0.5207323250589017,-0.5900691585953525,0.5900691585953525,43,33,38.0
2012-2013,OPP_DUNKS_MADE,-0.540717838051032,0.540717838051032,-0.5468820141648149,0.5468820141648149,40,37,38.5
2012-2013,%FGA3P_CORNER,0.5429612865163533,0.5429612865163533,0.5192608595639102,0.5192608595639102,39,39,39.0
2012-2013,FG%_0-3,0.5480964879724209,0.5480964879724209,0.48033426482000774,0.48033426482000774,37,44,40.5
2012-2013,PER100_FG,0.5776940500513459,0.5776940500513459,0.4713553745307786,0.4713553745307786,35,46,40.5
2012-2013,OPP_FG%_0-3,-0.511859746401977,0.511859746401977,-0.5109131909973875,0.5109131909973875,44,41,42.5
2012-2013,TOTAL_ATTENDANCE,0.5079883568911345,0.5079883568911345,0.5187578108479064,0.5187578108479064,45,40,42.5
2012-2013,ATTENDANCE/G,0.5067580965346726,0.5067580965346726,0.5067350976351223,0.5067350976351223,46,42,44.0
2012-2013,FG%_3P,0.5317349062119543,0.5317349062119543,0.4664661319073084,0.4664661319073084,41,48,44.5
2012-2013,PER100_3P%,0.5317349062119543,0.5317349062119543,0.4664661319073084,0.4664661319073084,42,47,44.5
2012-2013,PER100_DRB,0.45658229829698144,0.45658229829698144,0.49531881873132655,0.49531881873132655,47,43,45.0
2012-2013,OPP_PER100_BLK,-0.45353442982058495,0.45353442982058495,-0.4302119134115491,0.4302119134115491,48,49,48.5
2012-2013,PER100_2PA,-0.410854049678578,0.410854049678578,-0.47884191832797873,0.47884191832797873,52,45,48.5
2012-2013,OPP_FG%_3-10,-0.4471709865684182,0.4471709865684182,-0.41200713875935596,0.41200713875935596,49,51,50.0
2012-2013,OFFENSIVE_FT/FGA,0.42417211397411125,0.42417211397411125,0.4232869107054533,0.4232869107054533,51,50,50.5
2012-2013,PER100_FGA,-0.42812596254573193,0.42812596254573193,-0.39324716822391875,0.39324716822391875,50,53,51.5
2012-2013,PER100_3P,0.39168487325766754,0.39168487325766754,0.39979949005992976,0.39979949005992976,54,52,53.0
2012-2013,OPP_FG%_3P,-0.3842714558613192,0.3842714558613192,-0.3753620053038739,0.3753620053038739,55,54,54.5
2012-2013,OPP_PER100_3P%,-0.3842714558613192,0.3842714558613192,-0.3753620053038739,0.3753620053038739,56,55,55.5
2012-2013,FT_RATE,0.39591612195006376,0.39591612195006376,0.34855237310850545,0.34855237310850545,53,66,59.5
2012-2013,PER100_FT,0.3841583776141378,0.3841583776141378,0.3531639928698752,0.3531639928698752,57,63,60.0
2012-2013,OPP_%ASTD_3P,-0.38193979911340675,0.38193979911340675,-0.35851158645276293,0.35851158645276293,58,62,60.0
2012-2013,PER100_BLK,0.3648241269573493,0.3648241269573493,0.34121062038074185,0.34121062038074185,60,67,63.5
2012-2013,OPP_PER100_PF,0.3360655063308215,0.3360655063308215,0.36418311421287847,0.36418311421287847,67,60,63.5
2012-2013,%FGA_3P,0.3280953426357612,0.3280953426357612,0.37193767609661604,0.37193767609661604,70,58,64.0
2012-2013,3PA_RATE,0.3280953426357612,0.3280953426357612,0.37193767609661604,0.37193767609661604,71,57,64.0
2012-2013,%FGA_2P,-0.32809534263576107,0.32809534263576107,-0.37193767609661604,0.37193767609661604,72,56,64.0
2012-2013,OPP_%FGA_10-16,0.3500268872309636,0.3500268872309636,0.35079706708206293,0.35079706708206293,64,65,64.5
2012-2013,OPP_%FGA_0-3,-0.3403289950944984,0.3403289950944984,-0.3520436770724492,0.3520436770724492,66,64,65.0
2012-2013,PER100_FTA,0.3511452118032209,0.3511452118032209,0.3370085943755872,0.3370085943755872,62,68,65.0
2012-2013,OPP_FG%_10-16,-0.3164291620662362,0.3164291620662362,-0.3626239204517224,0.3626239204517224,74,61,67.5
2012-2013,OPP_PER100_TOV,0.35005479634952885,0.35005479634952885,0.301895273780377,0.301895273780377,63,72,67.5
2012-2013,%ASTD_3P,0.28137327812319635,0.28137327812319635,0.36446632461717715,0.36446632461717715,81,59,70.0
2012-2013,OPP_FG%3_CORNER,-0.341381245185466,0.341381245185466,-0.2700145168481879,0.2700145168481879,65,79,72.0
2012-2013,%FGA_DUNKS,0.3677923762270556,0.3677923762270556,0.24044145970639014,0.24044145970639014,59,86,72.5
2012-2013,PER100_AST,0.3327556990067892,0.3327556990067892,0.27205882352941174,0.27205882352941174,68,77,72.5
2012-2013,FG%_3-10,0.31141282477846843,0.31141282477846843,0.3260967104765637,0.3260967104765637,76,69,72.5
2012-2013,DUNKS_MADE,0.36269350676851836,0.36269350676851836,0.24468447816388372,0.24468447816388372,61,85,73.0
2012-2013,FG%3_CORNER,0.31573004801842564,0.31573004801842564,0.2828193289873803,0.2828193289873803,75,74,74.5
2012-2013,DEFENSIVE_DRB%,0.2901528357677312,0.2901528357677312,0.30253042264401614,0.30253042264401614,78,71,74.5
2012-2013,OPP_%FGA3P_CORNER,-0.2868230795327724,0.2868230795327724,-0.2903118328095443,0.2903118328095443,79,73,76.0
2012-2013,FGA_16-3PT,-0.30951726256117146,0.30951726256117146,-0.2798931820205125,0.2798931820205125,77,75,76.0
2012-2013,PER100_3PA,0.2804192344157338,0.2804192344157338,0.3136556103666792,0.3136556103666792,82,70,76.0
2012-2013,FG%_16-3PT,0.32698682529732925,0.32698682529732925,0.26570158537919936,0.26570158537919936,73,80,76.5
2012-2013,DEFENSIVE_TOV%,0.33020501363687094,0.33020501363687094,0.24882906397794582,0.24882906397794582,69,84,76.5
2012-2013,OPP_FG%_16-3PT,-0.2820402588166292,0.2820402588166292,-0.27597729572462165,0.27597729572462165,80,76,78.0
2012-2013,SOS,-0.2768040215208569,0.2768040215208569,-0.27160359041905585,0.27160359041905585,83,78,80.5
2012-2013,FG%_10-16,0.2223437518565788,0.2223437518565788,0.25810404526855873,0.25810404526855873,85,81,83.0
2012-2013,OPP_AVERAGE_DISTANCE,0.2500162738951021,0.2500162738951021,0.2553683607590733,0.2553683607590733,84,83,83.5
2012-2013,OPP_PER100_FTA,-0.21365452029676518,0.21365452029676518,-0.256293167419648,0.256293167419648,86,82,84.0
2012-2013,OPP_PER100_FT,-0.19495437357246453,0.19495437357246453,-0.20675058611067976,0.20675058611067976,89,88,88.5
2012-2013,PER100_TRB,0.1655652404552816,0.1655652404552816,0.21719261827296435,0.21719261827296435,92,87,89.5
2012-2013,OPP_%FGA_LAYUPS,-0.20321722609839776,0.20321722609839776,-0.15869306532252103,0.15869306532252103,87,93,90.0
2012-2013,DEFENSIVE_FT/FGA,-0.17867774046799503,0.17867774046799503,-0.17207178048532007,0.17207178048532007,90,92,91.0
2012-2013,HEAVE_ATTEMPTS,0.20037974816504264,0.20037974816504264,0.14274691784630272,0.14274691784630272,88,94,91.0
2012-2013,OPP_%FGA_3-10,0.12065564597886351,0.12065564597886351,0.17402456512967818,0.17402456512967818,98,91,94.5
2012-2013,AVERAGE_DISTANCE,0.09438892368087262,0.09438892368087262,0.18478040845636318,0.18478040845636318,102,89,95.5
2012-2013,PER100_ORB,-0.1763743457999833,0.1763743457999833,-0.09926470588235294,0.09926470588235294,91,102,96.5
2012-2013,MP,0.08425760286413264,0.08425760286413264,0.18379793011960274,0.18379793011960274,104,90,97.0
2012-2013,HEAVE_MAKES,0.1349182128328696,0.1349182128328696,0.10348854215292233,0.10348854215292233,95,101,98.0
2012-2013,OPP_PER100_3P,-0.1377611480041503,0.1377611480041503,-0.08247781007314385,0.08247781007314385,93,105,99.0
2012-2013,G,-0.09703169665257827,0.09703169665257827,-0.10815665010791914,0.10815665010791914,100,99,99.5
2012-2013,OPP_FGA_16-3PT,0.08429038055954237,0.08429038055954237,0.12895324219158125,0.12895324219158125,103,97,100.0
2012-2013,PER100_PF,-0.12197257416182189,0.12197257416182189,-0.09158774430110099,0.09158774430110099,97,103,100.0
2012-2013,%FGA_3-10,-0.1358114103781941,0.1358114103781941,-0.05991091908382618,0.05991091908382618,94,108,101.0
2012-2013,OFFENSIVE_TOV%,0.0688493018882253,0.0688493018882253,0.13319221659828048,0.13319221659828048,107,96,101.5
2012-2013,OPP_PER100_FT%,0.07586608911626169,0.07586608911626169,0.11205265983795132,0.11205265983795132,106,98,102.0
2012-2013,%FGA_10-16,-0.10929413287427188,0.10929413287427188,-0.06160873440285205,0.06160873440285205,99,107,103.0
2012-2013,%ASTD_2P,-0.12678555039696293,0.12678555039696293,-0.04452856745475591,0.04452856745475591,96,110,103.0
2012-2013,PER100_FT%,0.09664093113226907,0.09664093113226907,0.07430099188352554,0.07430099188352554,101,106,103.5
2012-2013,OPP_PER100_FGA,0.03241138397918495,0.03241138397918495,0.14058148689206781,0.14058148689206781,112,95,103.5
2012-2013,%FGA_LAYUPS,-0.0441567110453678,0.0441567110453678,-0.08385301500022511,0.08385301500022511,109,104,106.5
2012-2013,OFFENSIVE_ORB%,0.005999639658286771,0.005999639658286771,0.10435461101451594,0.10435461101451594,119,100,109.5
2012-2013,PER100_TOV,-0.03951228156757003,0.03951228156757003,0.04908900691314417,0.04908900691314417,111,109,110.0
2012-2013,LAYUPS_MADE,0.048681283360807175,0.048681283360807175,-0.030724711543781577,0.030724711543781577,108,113,110.5
2012-2013,OPP_PER100_STL,0.04172416518713187,0.04172416518713187,0.03239874104756818,0.03239874104756818,110,112,111.0
2012-2013,%FGA_0-3,0.07638274873975295,0.07638274873975295,0.004347827059613997,0.004347827059613997,105,120,112.5
2012-2013,OPP_PER100_2PA,0.014968922165526193,0.014968922165526193,0.03455579624894805,0.03455579624894805,115,111,113.0
2012-2013,OPP_PER100_ORB,0.029091289438406834,0.029091289438406834,0.02646573441314721,0.02646573441314721,113,115,114.0
2012-2013,OPP_%FGA_2P,-0.012795567803283057,0.012795567803283057,-0.023608020159425928,0.023608020159425928,116,116,116.0
2012-2013,PER100_2P,0.02381181232572623,0.02381181232572623,0.005457178164046192,0.005457178164046192,114,119,116.5
2012-2013,PACE,-0.004333530077432232,0.004333530077432232,-0.02772211707363071,0.02772211707363071,120,114,117.0
2012-2013,OPP_%FGA_3P,0.012795567803282535,0.012795567803282535,0.023608020159425928,0.023608020159425928,117,117,117.0
2012-2013,OPP_PER100_3PA,0.00712450959301117,0.00712450959301117,-0.006462395583289364,0.006462395583289364,118,118,118.0
2011-2012,W,0.9999985814983491,0.9999985814983491,1.0,1.0,1,1,1.0
2011-2012,L,-0.9999985814983491,0.9999985814983491,-1.0,1.0,2,2,2.0
2011-2012,MOV,0.9635470630739638,0.9635470630739638,0.9309582609700284,0.9309582609700284,3,3,3.0
2011-2012,PW,0.9630774302133566,0.9630774302133566,0.9272648217288891,0.9272648217288891,4,5,4.5
2011-2012,PL,-0.9630774302133566,0.9630774302133566,-0.9272648217288891,0.9272648217288891,5,6,5.5
2011-2012,NRTG,0.961748099886924,0.961748099886924,0.9277207021392204,0.9277207021392204,8,4,6.0
2011-2012,SRS,0.9630598690207066,0.9630598690207066,0.9271720670857005,0.9271720670857005,6,7,6.5
2011-2012,ADJUSTED_MOV,0.9630227764342297,0.9630227764342297,0.9271720670857005,0.9271720670857005,7,8,7.5
2011-2012,ADJUSTED_NRTG,0.9611689867044348,0.9611689867044348,0.9231631559140593,0.9231631559140593,9,9,9.0
2011-2012,PLAYOFF_TEAM,0.8311655443239345,0.8311655443239345,0.8655425348292609,0.8655425348292609,10,10,10.0
2011-2012,ORTG,0.8077563293565704,0.8077563293565704,0.7619158398991549,0.7619158398991549,11,11,11.0
2011-2012,ADJUSTED_ORTG,0.8052200494808662,0.8052200494808662,0.7522836579796458,0.7522836579796458,12,13,12.5
